0 0
57 14 3
57 15 9
57 18 7
57 19 1
57 20 5
57 21 3
57 25 3
57 28 9
57 39 1
57 47 2
57 54 3
57 58 9
57 67 8
57 69 6
57 72 7
57 73 7
57 80 6
57 98 2
57 104 9
57 108 6
57 113 4
57 115 2
57 132 4
57 134 5
57 136 3
57 137 6
57 141 1
57 145 5
57 150 2
57 153 5
57 154 15
57 159 1
57 163 8
57 165 1
57 167 1
57 168 2
57 171 7
57 172 1
57 186 2
57 192 3
57 193 9
57 196 8
58 10 2
58 13 8
58 14 2
58 23 2
58 32 9
58 35 7
58 37 9
58 45 6
58 48 17
58 53 1
58 59 10
58 66 8
58 69 8
58 75 5
58 77 7
58 82 5
58 87 4
58 92 5
58 99 8
58 114 6
58 115 8
58 122 6
58 126 2
58 132 5
58 142 2
58 147 7
58 149 6
58 159 7
58 165 5
58 172 3
58 173 9
58 187 7
58 196 5
58 197 5
59 1 2
59 5 7
59 13 7
59 35 9
59 38 5
59 40 4
59 41 3
59 50 6
59 52 11
59 56 5
59 58 7
59 60 3
59 61 12
59 62 7
59 66 6
59 71 11
59 74 13
59 82 6
59 84 9
59 86 9
59 94 7
59 95 1
59 98 5
59 103 3
59 107 7
59 113 5
59 116 5
59 124 5
59 125 7
59 126 3
59 127 3
59 128 4
59 131 6
59 137 1
59 139 5
59 145 4
59 163 5
59 175 2
59 183 7
59 196 6
60 2 17
60 10 10
60 15 9
60 16 3
60 28 9
60 34 5
60 43 4
60 48 5
60 51 1
60 56 9
60 59 5
60 61 4
60 71 4
60 72 5
60 76 8
60 79 8
60 80 6
60 82 7
60 85 9
60 86 6
60 87 4
60 88 6
60 90 3
60 91 8
60 99 9
60 106 9
60 107 9
60 112 6
60 121 8
60 123 8
60 124 2
60 125 4
60 129 7
60 132 6
60 140 9
60 143 8
60 144 3
60 147 5
60 153 9
60 158 5
60 167 4
60 168 1
60 177 1
61 1 7
61 9 3
61 13 5
61 15 8
61 16 5
61 17 7
61 25 9
61 31 9
61 36 8
61 39 3
61 41 3
61 48 8
61 50 6
61 52 1
61 54 14
61 74 3
61 75 8
61 76 1
61 102 1
61 103 7
61 110 9
61 125 2
61 130 3
61 135 7
61 136 6
61 140 8
61 142 1
61 143 8
61 144 5
61 147 5
61 153 1
61 155 9
61 166 8
61 167 7
61 169 4
61 190 5
62 3 1
62 4 3
62 7 1
62 11 2
62 13 3
62 17 5
62 24 9
62 25 9
62 30 4
62 33 5
62 38 7
62 44 3
62 48 8
62 49 3
62 54 3
62 57 6
62 66 7
62 71 1
62 79 6
62 82 4
62 93 1
62 97 1
62 105 1
62 107 3
62 118 8
62 119 4
62 124 3
62 129 3
62 132 5
62 134 1
62 141 3
62 144 6
62 147 7
62 155 9
62 160 6
62 166 6
62 172 2
62 178 4
62 184 1
62 193 6
62 196 6
62 197 4
62 198 5
62 199 8
63 0 7
63 7 8
63 18 3
63 31 8
63 36 1
63 39 6
63 40 3
63 43 1
63 46 3
63 48 8
63 49 1
63 50 2
63 51 10
63 53 5
63 65 3
63 68 5
63 71 2
63 74 1
63 80 6
63 87 9
63 91 3
63 97 8
63 101 7
63 127 8
63 136 5
63 140 5
63 142 6
63 145 4
63 159 7
63 162 7
63 164 4
63 166 4
63 169 1
63 170 7
63 179 5
63 183 1
63 185 4
63 187 8
63 191 4
63 192 5
63 193 3
63 196 1
64 3 5
64 18 6
64 27 5
64 28 2
64 34 3
64 42 5
64 53 8
64 56 4
64 62 4
64 71 5
64 77 1
64 88 5
64 99 7
64 100 2
64 101 11
64 108 5
64 112 5
64 115 1
64 118 5
64 138 8
64 145 5
64 147 4
64 151 8
64 163 4
64 164 15
64 167 7
64 176 5
64 186 3
64 196 1
64 197 1
65 0 4
65 5 3
65 10 2
65 14 1
65 21 3
65 22 10
65 37 6
65 41 3
65 47 6
65 48 1
65 49 2
65 52 9
65 53 5
65 54 2
65 57 6
65 65 1
65 76 3
65 80 8
65 82 3
65 85 3
65 88 1
65 90 4
65 94 7
65 100 4
65 102 8
65 114 9
65 119 5
65 124 6
65 133 1
65 137 5
65 141 6
65 148 3
65 153 10
65 160 8
65 163 9
65 165 8
65 168 1
65 170 9
65 173 3
65 174 1
65 175 4
65 180 7
65 185 7
65 191 9
65 196 12
66 2 6
66 4 5
66 12 2
66 13 7
66 20 5
66 24 6
66 26 1
66 30 3
66 31 4
66 34 9
66 39 3
66 40 4
66 42 5
66 51 4
66 53 2
66 55 9
66 59 7
66 65 7
66 71 3
66 72 1
66 81 1
66 84 9
66 85 5
66 86 7
66 88 3
66 99 6
66 103 9
66 112 5
66 126 7
66 129 1
66 140 4
66 141 2
66 146 3
66 161 5
66 165 3
66 168 2
66 173 8
66 178 8
66 181 5
67 1 9
67 6 7
67 12 8
67 23 8
67 25 1
67 32 2
67 36 6
67 38 2
67 49 8
67 54 1
67 58 2
67 59 7
67 65 6
67 73 9
67 74 8
67 78 7
67 79 8
67 88 1
67 92 9
67 105 9
67 111 1
67 112 5
67 114 3
67 118 5
67 122 4
67 125 8
67 129 12
67 136 5
67 139 4
67 145 6
67 149 6
67 156 7
67 157 9
67 165 3
67 168 5
67 170 8
67 179 4
67 180 4
67 185 9
67 187 3
67 188 9
67 190 4
67 197 4
67 199 2
68 8 7
68 12 7
68 19 9
68 25 6
68 26 5
68 27 3
68 33 3
68 34 2
68 39 9
68 40 1
68 44 3
68 58 1
68 60 1
68 68 4
68 70 8
68 76 9
68 78 1
68 85 8
68 86 2
68 89 7
68 90 6
68 91 6
68 92 8
68 98 6
68 102 8
68 105 1
68 125 3
68 136 5
68 137 3
68 140 6
68 141 8
68 146 2
68 147 5
68 150 2
68 152 2
68 159 1
68 163 3
68 165 5
68 166 2
68 173 6
68 175 6
68 186 8
68 191 9
68 193 1
68 196 6
69 3 8
69 7 4
69 10 2
69 16 8
69 23 3
69 34 7
69 39 5
69 42 8
69 45 6
69 58 8
69 66 6
69 69 8
69 71 7
69 73 2
69 74 7
69 78 2
69 85 2
69 89 5
69 91 2
69 104 1
69 105 6
69 114 3
69 116 9
69 118 5
69 120 9
69 127 4
69 131 6
69 133 2
69 135 7
69 137 5
69 139 7
69 143 5
69 146 8
69 149 2
69 157 4
69 166 7
69 167 8
69 168 7
69 169 4
69 171 3
69 175 6
69 178 1
69 181 5
69 186 3
69 188 4
69 194 9
70 0 9
70 9 6
70 16 16
70 19 5
70 21 9
70 23 1
70 25 3
70 30 9
70 54 7
70 72 4
70 75 7
70 81 6
70 89 5
70 97 2
70 99 4
70 113 6
70 114 7
70 115 2
70 117 7
70 118 5
70 119 1
70 125 5
70 136 8
70 137 7
70 143 9
70 145 8
70 153 6
70 160 9
70 162 5
70 167 6
70 169 3
70 174 4
70 186 4
70 194 9
70 195 14
70 198 6
70 199 7
71 0 5
71 6 4
71 10 1
71 14 7
71 15 5
71 19 4
71 23 3
71 27 3
71 28 1
71 34 4
71 39 7
71 53 6
71 54 5
71 57 8
71 66 9
71 70 1
71 71 1
71 80 2
71 91 8
71 105 1
71 107 2
71 116 2
71 119 2
71 127 1
71 132 6
71 138 8
71 139 6
71 140 7
71 142 3
71 166 3
71 167 6
71 169 5
71 183 5
71 190 17
71 194 5
71 197 9
72 1 4
72 2 4
72 4 3
72 14 10
72 24 1
72 27 4
72 28 9
72 33 7
72 41 10
72 43 12
72 44 8
72 45 7
72 47 11
72 50 9
72 56 8
72 60 6
72 75 5
72 78 7
72 87 8
72 91 6
72 92 9
72 99 6
72 102 7
72 111 2
72 114 1
72 117 2
72 120 6
72 124 2
72 127 3
72 132 4
72 133 6
72 137 4
72 144 6
72 161 2
72 164 2
72 166 4
72 167 2
72 172 8
72 174 2
72 177 5
72 180 1
72 182 9
72 184 2
72 190 2
72 192 2
72 193 9
73 0 3
73 13 2
73 16 2
73 21 2
73 23 7
73 42 9
73 51 2
73 59 2
73 62 2
73 63 7
73 67 7
73 68 6
73 70 9
73 71 1
73 77 9
73 84 1
73 90 8
73 96 4
73 97 9
73 98 11
73 99 6
73 104 9
73 108 8
73 114 5
73 115 14
73 117 9
73 123 4
73 157 1
73 159 1
73 161 2
73 173 4
73 175 1
73 180 2
73 184 1
73 190 5
74 4 8
74 13 9
74 14 8
74 22 3
74 23 7
74 38 1
74 40 2
74 46 5
74 47 1
74 56 3
74 59 6
74 69 3
74 79 7
74 83 1
74 85 3
74 93 6
74 103 1
74 104 9
74 109 8
74 111 2
74 120 8
74 125 8
74 136 4
74 137 3
74 138 7
74 139 2
74 140 8
74 145 2
74 148 9
74 155 9
74 156 1
74 167 7
74 168 1
74 172 8
74 179 6
74 189 5
75 1 6
75 10 6
75 19 10
75 21 4
75 33 8
75 35 1
75 36 9
75 37 5
75 39 9
75 42 7
75 45 15
75 49 3
75 55 3
75 58 8
75 61 7
75 70 8
75 76 2
75 80 3
75 85 2
75 86 13
75 95 1
75 98 3
75 99 2
75 100 9
75 106 2
75 107 7
75 121 5
75 134 4
75 135 6
75 144 7
75 146 1
75 155 3
75 156 5
75 158 6
75 164 1
75 165 3
75 172 8
75 182 2
75 184 11
75 186 2
75 195 3
75 196 2
76 3 1
76 9 7
76 13 7
76 15 3
76 19 2
76 30 9
76 34 9
76 35 8
76 41 7
76 45 8
76 54 1
76 57 11
76 78 6
76 82 2
76 86 2
76 88 4
76 90 4
76 97 2
76 101 5
76 108 3
76 112 8
76 118 2
76 122 4
76 125 5
76 127 5
76 131 1
76 132 7
76 149 5
76 151 9
76 154 9
76 158 1
76 167 5
76 176 2
76 182 9
76 184 9
76 185 2
76 191 6
76 192 8
76 193 1
77 0 7
77 3 7
77 5 3
77 6 1
77 20 3
77 21 6
77 29 4
77 37 5
77 40 2
77 45 6
77 55 2
77 65 7
77 72 3
77 73 6
77 78 1
77 86 7
77 91 6
77 96 8
77 99 3
77 102 7
77 105 6
77 111 6
77 112 7
77 117 5
77 118 9
77 119 2
77 120 4
77 122 2
77 125 2
77 127 4
77 128 4
77 133 6
77 136 1
77 143 3
77 145 3
77 155 5
77 160 2
77 161 3
77 167 7
77 169 8
77 174 8
77 176 4
77 187 8
77 192 4
77 194 9
78 3 3
78 7 1
78 10 5
78 13 2
78 20 8
78 24 11
78 28 9
78 36 9
78 41 1
78 45 2
78 55 7
78 73 6
78 84 7
78 88 4
78 89 3
78 96 9
78 101 4
78 107 5
78 126 8
78 127 2
78 137 8
78 138 8
78 142 8
78 143 8
78 164 7
78 167 8
78 169 11
78 172 5
78 186 9
78 188 3
79 5 9
79 7 8
79 10 2
79 12 5
79 23 9
79 24 9
79 25 9
79 30 8
79 33 1
79 48 2
79 50 1
79 62 3
79 66 7
79 67 1
79 72 6
79 73 4
79 74 6
79 80 4
79 87 5
79 88 7
79 89 2
79 92 7
79 93 5
79 94 6
79 99 3
79 108 7
79 112 3
79 113 4
79 116 3
79 123 5
79 125 3
79 128 9
79 136 4
79 138 7
79 142 8
79 143 7
79 145 2
79 150 3
79 151 8
79 159 2
79 161 3
79 164 7
79 167 6
79 168 3
79 169 3
79 172 9
79 179 6
79 180 7
79 183 9
79 184 9
79 196 5
79 199 1
80 1 6
80 4 2
80 5 1
80 7 8
80 9 9
80 10 6
80 11 9
80 12 8
80 13 8
80 14 3
80 15 9
80 22 4
80 28 5
80 33 1
80 34 3
80 36 1
80 41 9
80 47 4
80 49 8
80 53 6
80 64 9
80 67 11
80 69 7
80 72 1
80 82 6
80 97 5
80 100 4
80 102 8
80 111 8
80 117 9
80 121 7
80 126 3
80 127 6
80 128 5
80 132 6
80 140 6
80 143 5
80 172 6
80 175 5
80 184 8
80 185 9
80 186 6
80 190 5
80 191 2
80 198 1
81 16 5
81 19 1
81 20 14
81 30 8
81 32 6
81 37 8
81 40 8
81 53 4
81 56 5
81 60 5
81 64 5
81 67 1
81 73 1
81 84 1
81 90 9
81 92 2
81 96 4
81 99 7
81 101 2
81 112 2
81 118 4
81 124 9
81 127 4
81 150 4
81 158 5
81 159 8
81 160 8
81 162 8
81 163 6
81 170 8
81 171 4
81 177 1
81 181 6
81 189 7
81 191 4
82 1 3
82 3 9
82 22 7
82 32 5
82 41 5
82 53 9
82 55 8
82 60 8
82 62 5
82 72 2
82 76 9
82 86 5
82 88 1
82 90 11
82 111 6
82 116 10
82 138 3
82 141 7
82 142 1
82 151 4
82 166 3
82 167 2
82 179 9
82 181 1
82 188 6
82 195 6
82 196 4
83 3 6
83 6 1
83 8 8
83 10 9
83 11 5
83 21 3
83 23 3
83 31 7
83 36 9
83 41 5
83 56 8
83 58 1
83 64 5
83 68 2
83 80 4
83 86 7
83 96 2
83 109 7
83 111 2
83 114 4
83 117 3
83 121 8
83 122 1
83 126 3
83 132 7
83 135 7
83 138 5
83 142 3
83 145 8
83 147 7
83 150 9
83 152 8
83 154 2
83 158 1
83 159 3
83 164 3
83 169 7
83 185 8
83 186 8
83 193 8
83 194 7
84 16 11
84 19 3
84 33 8
84 46 7
84 47 4
84 59 5
84 63 4
84 66 2
84 70 7
84 73 7
84 74 1
84 76 6
84 85 6
84 93 8
84 95 3
84 98 6
84 101 1
84 103 2
84 105 7
84 107 5
84 125 8
84 126 1
84 130 9
84 135 3
84 137 8
84 148 6
84 162 6
84 182 1
84 185 5
84 186 9
84 190 6
84 196 7
85 7 6
85 10 1
85 21 3
85 24 2
85 29 5
85 32 4
85 33 1
85 34 1
85 35 7
85 41 9
85 45 4
85 49 9
85 52 5
85 62 6
85 63 4
85 68 6
85 69 1
85 74 5
85 75 4
85 84 2
85 88 2
85 95 7
85 98 1
85 104 9
85 109 7
85 111 5
85 116 9
85 117 4
85 123 8
85 127 5
85 134 9
85 135 9
85 147 5
85 150 6
85 154 3
85 157 13
85 164 6
85 169 8
85 173 6
85 181 3
85 183 1
85 184 2
85 185 3
85 186 5
85 189 7
86 2 8
86 8 1
86 10 5
86 17 2
86 21 6
86 38 12
86 43 9
86 44 8
86 61 6
86 62 4
86 64 8
86 66 1
86 72 3
86 75 6
86 78 5
86 99 13
86 109 6
86 115 7
86 120 7
86 124 13
86 138 3
86 147 7
86 148 5
86 152 3
86 160 16
86 164 1
86 165 3
86 169 7
86 171 1
86 176 1
86 180 8
86 183 7
86 184 8
86 186 8
86 187 9
86 195 8
86 197 4
87 1 4
87 9 9
87 11 1
87 12 9
87 13 5
87 21 9
87 38 9
87 40 3
87 53 1
87 68 8
87 71 1
87 79 1
87 80 3
87 83 2
87 87 2
87 90 3
87 94 7
87 100 6
87 102 1
87 103 9
87 105 9
87 108 7
87 113 8
87 115 8
87 116 1
87 118 9
87 124 4
87 126 8
87 130 6
87 133 2
87 143 4
87 151 1
87 155 9
87 158 6
87 160 3
87 166 6
87 168 4
87 169 2
87 171 5
87 172 1
87 174 5
87 175 6
87 176 9
87 190 9
87 197 6
88 1 4
88 2 7
88 13 7
88 25 7
88 28 1
88 29 7
88 34 9
88 35 7
88 47 1
88 48 7
88 65 7
88 69 8
88 71 8
88 76 8
88 85 9
88 87 7
88 88 9
88 90 3
88 91 5
88 92 4
88 95 4
88 111 7
88 114 6
88 115 6
88 124 4
88 132 3
88 133 1
88 146 3
88 149 6
88 153 4
88 154 1
88 155 4
88 157 3
88 161 4
88 162 2
88 163 10
88 167 7
88 175 3
88 181 3
88 194 1
88 196 8
88 199 9
89 4 9
89 7 2
89 12 5
89 13 2
89 16 7
89 19 7
89 22 5
89 23 3
89 40 7
89 48 3
89 68 14
89 74 7
89 76 7
89 77 9
89 79 2
89 91 1
89 94 8
89 112 6
89 115 1
89 120 9
89 138 7
89 143 5
89 145 13
89 151 7
89 155 1
89 173 4
89 176 3
89 179 9
89 182 1
89 191 7
89 192 2
89 195 7
89 196 4
90 2 9
90 9 8
90 12 6
90 14 2
90 24 1
90 33 3
90 44 1
90 47 3
90 53 4
90 66 1
90 68 6
90 70 2
90 77 6
90 80 2
90 84 9
90 85 3
90 92 8
90 94 8
90 97 8
90 99 6
90 100 4
90 101 3
90 105 5
90 111 9
90 123 3
90 134 5
90 143 8
90 144 4
90 145 3
90 156 2
90 159 3
90 160 3
90 166 9
90 176 1
90 182 1
90 186 6
90 189 6
90 197 4
91 3 1
91 4 6
91 5 4
91 8 8
91 11 6
91 12 9
91 13 3
91 17 1
91 29 4
91 39 7
91 40 1
91 44 3
91 46 10
91 53 1
91 71 5
91 73 1
91 85 1
91 97 7
91 98 8
91 102 3
91 104 6
91 110 8
91 113 8
91 114 6
91 124 9
91 126 4
91 149 4
91 154 7
91 155 9
91 156 3
91 162 9
91 176 2
91 177 8
91 181 1
91 188 3
91 189 12
91 197 2
92 2 1
92 3 3
92 17 6
92 21 1
92 29 2
92 32 5
92 35 2
92 37 9
92 48 4
92 49 6
92 52 4
92 55 9
92 56 1
92 68 6
92 70 13
92 76 9
92 79 3
92 85 1
92 88 3
92 95 3
92 97 8
92 99 5
92 101 9
92 107 3
92 109 4
92 115 2
92 126 4
92 132 1
92 137 8
92 148 1
92 149 4
92 152 6
92 156 5
92 173 6
92 179 7
92 193 8
92 196 2
93 3 4
93 10 4
93 15 5
93 22 4
93 30 7
93 33 2
93 35 3
93 37 4
93 38 3
93 43 7
93 45 8
93 48 2
93 51 2
93 55 5
93 63 6
93 66 8
93 69 1
93 73 8
93 78 5
93 82 4
93 90 2
93 104 6
93 110 10
93 125 3
93 128 4
93 130 5
93 134 2
93 138 4
93 144 3
93 148 4
93 149 4
93 169 4
93 172 4
93 185 8
93 188 2
93 189 10
93 192 2
94 2 7
94 7 7
94 9 1
94 12 5
94 19 4
94 21 6
94 28 6
94 44 5
94 46 6
94 49 3
94 57 9
94 59 4
94 75 9
94 83 2
94 90 7
94 100 5
94 111 8
94 118 9
94 123 8
94 126 3
94 135 6
94 137 1
94 141 3
94 152 6
94 153 3
94 155 14
94 156 2
94 158 1
94 172 3
94 181 2
94 184 2
94 191 4
94 193 2
94 197 4
95 9 7
95 10 6
95 15 1
95 18 5
95 26 9
95 36 5
95 42 7
95 47 6
95 51 7
95 58 5
95 59 8
95 62 2
95 78 8
95 86 5
95 91 9
95 98 3
95 104 2
95 110 2
95 112 8
95 113 2
95 116 8
95 117 9
95 126 16
95 129 2
95 133 3
95 135 4
95 138 2
95 149 7
95 151 2
95 152 4
95 153 8
95 154 4
95 158 1
95 166 5
95 170 7
95 176 5
95 178 9
95 184 6
95 194 4
95 198 2
96 1 11
96 4 7
96 9 1
96 13 5
96 16 5
96 28 7
96 39 6
96 43 13
96 53 9
96 55 3
96 56 1
96 59 6
96 67 6
96 71 8
96 79 7
96 81 2
96 87 5
96 111 9
96 118 6
96 122 6
96 130 8
96 135 2
96 137 9
96 145 8
96 152 1
96 158 4
96 160 9
96 163 9
96 166 11
96 170 5
96 177 8
96 181 1
96 185 9
96 187 4
96 190 9
96 192 2
96 196 9
97 0 2
97 3 1
97 4 8
97 5 5
97 6 8
97 7 7
97 13 8
97 15 7
97 19 4
97 21 7
97 37 4
97 45 8
97 52 6
97 55 1
97 65 4
97 67 1
97 70 5
97 73 3
97 77 3
97 81 2
97 84 5
97 90 9
97 95 8
97 96 3
97 99 3
97 103 1
97 110 4
97 114 3
97 120 3
97 125 8
97 131 7
97 135 2
97 140 6
97 142 8
97 146 2
97 148 5
97 152 9
97 158 5
97 161 7
97 163 7
97 165 1
97 185 2
97 188 5
97 195 5
97 197 4
98 6 1
98 9 2
98 24 8
98 34 1
98 41 8
98 49 9
98 51 4
98 58 7
98 77 3
98 82 7
98 85 5
98 91 1
98 98 8
98 108 9
98 118 4
98 119 7
98 120 6
98 125 9
98 127 4
98 137 2
98 142 6
98 143 7
98 146 4
98 148 14
98 153 7
98 154 3
98 155 3
98 157 1
98 168 6
98 173 8
98 174 5
98 177 2
98 187 9
98 189 9
98 192 7
98 194 6
98 195 1
98 199 14
99 10 3
99 11 8
99 13 2
99 16 10
99 19 1
99 20 5
99 22 7
99 28 8
99 29 1
99 32 9
99 37 3
99 40 5
99 41 2
99 54 9
99 58 1
99 59 4
99 65 1
99 72 5
99 75 3
99 82 6
99 89 3
99 92 5
99 93 2
99 96 5
99 98 5
99 100 8
99 105 6
99 111 6
99 118 4
99 122 3
99 123 6
99 134 7
99 139 8
99 140 2
99 155 7
99 158 6
99 160 6
99 161 2
99 183 4
99 190 2
99 194 4
100 2 6
100 21 5
100 22 1
100 37 7
100 38 2
100 39 7
100 56 8
100 60 5
100 67 8
100 70 1
100 79 3
100 81 3
100 88 4
100 99 7
100 107 1
100 109 8
100 119 1
100 127 8
100 129 6
100 131 3
100 132 6
100 140 2
100 143 7
100 153 5
100 156 9
100 159 2
100 163 6
100 165 4
100 170 5
100 171 6
100 172 7
100 175 6
100 182 1
100 188 9
100 197 5
101 0 1
101 5 8
101 7 1
101 12 5
101 16 9
101 17 3
101 21 9
101 27 6
101 30 4
101 36 2
101 37 3
101 38 4
101 55 7
101 64 2
101 67 2
101 70 4
101 71 6
101 72 8
101 74 4
101 80 8
101 81 7
101 86 3
101 94 2
101 108 1
101 114 9
101 120 9
101 131 2
101 134 1
101 137 2
101 138 7
101 143 1
101 146 5
101 149 7
101 153 8
101 156 7
101 163 6
101 171 3
101 183 9
101 185 9
101 194 3
102 3 4
102 18 6
102 26 7
102 27 8
102 29 9
102 32 3
102 34 8
102 35 3
102 36 6
102 41 6
102 47 9
102 48 7
102 49 14
102 54 5
102 62 4
102 65 6
102 68 8
102 80 5
102 83 5
102 86 3
102 90 4
102 94 5
102 102 5
102 104 2
102 109 9
102 117 5
102 124 8
102 125 2
102 128 1
102 133 6
102 140 3
102 143 3
102 149 3
102 150 2
102 154 8
102 158 8
102 167 7
102 172 6
102 178 2
102 180 3
102 197 8
103 9 3
103 11 3
103 12 2
103 13 2
103 14 1
103 21 7
103 22 4
103 24 4
103 26 6
103 31 2
103 39 9
103 44 5
103 53 4
103 59 5
103 79 9
103 82 8
103 84 7
103 86 8
103 89 6
103 94 3
103 105 8
103 106 7
103 107 14
103 117 6
103 141 1
103 142 3
103 145 5
103 146 7
103 149 5
103 152 3
103 161 6
103 169 5
103 170 8
103 175 5
103 179 4
103 193 6
103 195 5
103 198 6
103 199 5
104 5 4
104 10 8
104 14 13
104 17 2
104 18 6
104 27 9
104 41 7
104 42 9
104 44 9
104 54 4
104 56 2
104 57 9
104 61 9
104 70 8
104 80 2
104 81 5
104 86 6
104 87 2
104 89 8
104 95 5
104 105 9
104 107 6
104 110 3
104 114 3
104 120 3
104 124 9
104 128 3
104 136 7
104 147 5
104 153 3
104 155 3
104 166 8
104 171 8
104 182 4
104 183 8
104 189 8
105 0 7
105 1 2
105 18 5
105 21 6
105 23 1
105 24 3
105 26 9
105 30 3
105 31 4
105 37 5
105 39 15
105 44 6
105 46 9
105 49 6
105 72 3
105 75 7
105 77 8
105 81 1
105 98 9
105 99 3
105 102 9
105 106 1
105 108 8
105 109 2
105 119 2
105 125 3
105 142 2
105 149 4
105 154 9
105 155 6
105 163 2
105 165 3
105 168 2
105 173 6
105 178 5
105 179 4
105 187 1
105 188 9
105 192 5
105 196 8
106 6 6
106 8 1
106 22 5
106 23 1
106 33 4
106 37 6
106 42 6
106 43 6
106 44 2
106 49 7
106 51 1
106 52 7
106 58 8
106 68 8
106 69 5
106 70 2
106 72 5
106 74 6
106 85 2
106 92 1
106 93 2
106 94 7
106 95 5
106 105 9
106 107 2
106 108 1
106 115 1
106 116 6
106 121 6
106 132 9
106 142 5
106 143 4
106 145 7
106 149 6
106 156 6
106 160 6
106 162 7
106 163 2
106 168 5
106 170 6
106 182 6
106 184 5
106 185 7
106 186 4
106 193 2
106 199 6
107 7 6
107 20 5
107 23 2
107 24 3
107 35 9
107 40 5
107 48 1
107 56 6
107 58 5
107 60 8
107 61 8
107 70 7
107 75 9
107 79 9
107 82 7
107 88 5
107 90 2
107 99 1
107 106 1
107 112 3
107 117 7
107 120 1
107 122 4
107 124 2
107 126 3
107 128 8
107 132 2
107 133 7
107 137 14
107 140 2
107 141 2
107 145 9
107 146 3
107 148 1
107 153 1
107 156 8
107 158 3
107 159 12
107 162 2
107 163 8
107 179 4
107 180 6
107 194 9
107 196 6
107 198 9
108 11 7
108 12 16
108 17 6
108 18 8
108 28 5
108 37 5
108 53 9
108 55 8
108 59 2
108 66 7
108 86 2
108 92 8
108 94 1
108 98 5
108 102 2
108 106 5
108 108 9
108 112 3
108 114 7
108 122 1
108 136 8
108 141 8
108 144 2
108 146 5
108 150 8
108 155 5
108 164 2
108 165 7
108 175 3
108 179 3
108 183 9
108 188 1
108 193 7
108 194 1
108 198 1
109 2 3
109 3 9
109 6 5
109 18 9
109 22 3
109 25 5
109 27 2
109 41 8
109 56 6
109 57 9
109 62 5
109 63 1
109 66 3
109 72 9
109 77 8
109 80 4
109 86 3
109 88 6
109 91 2
109 96 7
109 97 8
109 102 14
109 104 8
109 107 2
109 117 6
109 120 8
109 124 3
109 125 2
109 130 6
109 132 6
109 134 7
109 135 6
109 136 6
109 139 2
109 140 4
109 146 9
109 150 7
109 159 8
109 160 9
109 165 14
109 168 9
109 169 7
109 172 2
109 175 2
109 184 9
109 189 3
109 196 7
110 8 4
110 9 1
110 20 6
110 23 5
110 24 8
110 26 7
110 29 5
110 30 4
110 49 4
110 59 7
110 60 8
110 62 4
110 72 2
110 73 1
110 78 1
110 96 6
110 101 1
110 104 4
110 105 4
110 108 6
110 117 2
110 127 10
110 129 3
110 132 8
110 134 6
110 135 3
110 157 8
110 162 5
110 166 8
110 173 6
110 174 11
110 178 2
110 180 8
110 182 4
110 183 3
110 184 3
110 185 2
111 1 8
111 8 9
111 16 9
111 19 5
111 24 4
111 28 1
111 29 5
111 43 3
111 62 4
111 63 11
111 68 6
111 72 6
111 80 2
111 87 1
111 92 4
111 94 8
111 100 7
111 107 7
111 116 4
111 124 9
111 126 5
111 129 5
111 142 1
111 143 5
111 145 6
111 146 3
111 149 3
111 152 8
111 156 6
111 161 9
111 188 7
111 189 2
111 197 3
112 1 3
112 4 5
112 5 9
112 15 2
112 16 7
112 29 4
112 30 3
112 32 2
112 37 2
112 41 2
112 47 7
112 59 6
112 65 8
112 77 9
112 82 1
112 83 7
112 84 4
112 95 7
112 98 9
112 99 3
112 106 7
112 107 2
112 111 6
112 112 2
112 114 11
112 115 5
112 119 5
112 121 7
112 124 4
112 129 9
112 145 3
112 147 3
112 150 4
112 155 9
112 160 11
112 161 2
112 163 3
112 164 2
112 167 1
112 168 9
112 169 6
112 170 4
112 173 8
112 174 8
112 177 6
112 182 9
112 183 4
112 189 9
112 196 7
113 7 5
113 19 1
113 20 6
113 21 5
113 28 1
113 30 1
113 36 9
113 41 8
113 51 5
113 54 1
113 62 6
113 63 1
113 64 2
113 67 9
113 70 8
113 77 2
113 87 5
113 91 3
113 95 9
113 96 4
113 97 4
113 109 9
113 110 8
113 125 3
113 137 1
113 142 3
113 148 9
113 152 7
113 155 8
113 167 5
113 168 4
113 174 4
113 178 7
113 183 1
113 189 6
113 194 2
114 2 3
114 4 1
114 9 8
114 10 9
114 23 2
114 24 1
114 27 9
114 58 1
114 61 3
114 66 4
114 72 9
114 74 4
114 76 9
114 84 9
114 85 6
114 87 2
114 90 3
114 93 8
114 97 6
114 98 8
114 104 9
114 105 8
114 106 6
114 108 2
114 110 3
114 114 5
114 119 6
114 123 9
114 124 1
114 135 3
114 136 6
114 146 9
114 153 9
114 157 8
114 159 9
114 172 4
114 173 10
114 176 2
114 178 3
114 181 6
114 182 1
114 186 1
114 187 2
114 193 4
114 198 11
115 0 7
115 1 9
115 6 8
115 8 3
115 11 1
115 12 5
115 13 9
115 14 9
115 16 3
115 17 4
115 18 4
115 26 9
115 27 2
115 30 7
115 31 5
115 43 1
115 44 3
115 47 9
115 49 4
115 50 1
115 65 4
115 74 2
115 81 1
115 82 1
115 89 3
115 95 1
115 96 7
115 98 4
115 102 9
115 115 7
115 120 7
115 121 4
115 128 4
115 129 2
